NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y
"Census Tract 217, Kings County, New York",666.0,3407.0, New York,047,021700,36047021700,Census Tract 217, Kings County,9646,11706,119682.0,0.0,40.6727657,-73.9590256,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01436198804,1.274697e-05,3,119682
"Census Tract 218, Kings County, New York",618.0,2891.0, New York,047,021800,36047021800,Census Tract 218, Kings County,7621,9401,157820.0,0.0,40.6343541,-73.9978229,35620.0,"New York-Newark-Jersey City, N",3.005213,3.0,0.01936173134,1.679954e-05,3,157821
"Census Tract 219, Kings County, New York",696.0,3677.0, New York,047,021900,36047021900,Census Tract 219, Kings County,7622,9402,147042.0,0.0,40.6719738,-73.9552592,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01589657172,1.566093e-05,3,147043
"Census Tract 220, Kings County, New York",891.0,4894.0, New York,047,022000,36047022000,Census Tract 220, Kings County,9389,11443,194279.0,0.0,40.6361633,-73.9955594,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0199307771,2.068092e-05,3,194279
"Census Tract 221, Kings County, New York",770.0,3813.0, New York,047,022100,36047022100,Census Tract 221, Kings County,9400,11454,152080.0,0.0,40.676167,-73.9543559,35620.0,"New York-Newark-Jersey City, N",3.326548,3.3,0.0168417081,1.619835e-05,4,152080
"Census Tract 222, Kings County, New York",827.0,3991.0, New York,047,022200,36047022200,Census Tract 222, Kings County,7732,9552,176184.0,0.0,40.6382394,-73.9929635,35620.0,"New York-Newark-Jersey City, N",3.085706,3.1,0.0186902264,1.875528e-05,3,176185
"Census Tract 224, Kings County, New York",1072.0,5393.0, New York,047,022400,36047022400,Census Tract 224, Kings County,9390,11444,175564.0,0.0,40.6405156,-73.9903118,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01895243337,1.868983e-05,4,175563
"Census Tract 226, Kings County, New York",455.0,2167.0, New York,047,022600,36047022600,Census Tract 226, Kings County,9391,11445,156180.0,0.0,40.641984,-73.9863474,35620.0,"New York-Newark-Jersey City, N",3.88255,3.9,0.01947738822,1.662676e-05,4,156180
"Census Tract 227, Kings County, New York",790.0,3873.0, New York,047,022700,36047022700,Census Tract 227, Kings County,9392,11446,240692.0,0.0,40.6815084,-73.9572531,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02247524042,2.563873e-05,4,240692
"Census Tract 228, Kings County, New York",751.0,3938.0, New York,047,022800,36047022800,Census Tract 228, Kings County,9393,11447,167373.0,0.0,40.6391243,-73.9815297,35620.0,"New York-Newark-Jersey City, N",3.734858,3.7,0.01868841504,1.781763e-05,4,167374
"Census Tract 229, Kings County, New York",601.0,3832.0, New York,047,022900,36047022900,Census Tract 229, Kings County,9709,11772,171838.0,0.0,40.6851316,-73.9567615,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01730799649,1.830533e-05,4,171839
"Census Tract 230, Kings County, New York",865.0,4619.0, New York,047,023000,36047023000,Census Tract 230, Kings County,9394,11448,150941.0,0.0,40.637816,-73.9842809,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02705251857,1.60678e-05,4,150940
"Census Tract 231, Kings County, New York",965.0,3652.0, New York,047,023100,36047023100,Census Tract 231, Kings County,9395,11449,159414.0,0.0,40.6857866,-73.9608381,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01765380934,1.698191e-05,4,159414
"Census Tract 232, Kings County, New York",1075.0,5865.0, New York,047,023200,36047023200,Census Tract 232, Kings County,9758,11821,226376.0,0.0,40.6360999,-73.9862206,35620.0,"New York-Newark-Jersey City, N",3.583649,3.6,0.02352407891,2.409766e-05,4,226377
"Census Tract 233, Kings County, New York",1032.0,6023.0, New York,047,023300,36047023300,Census Tract 233, Kings County,9396,11450,171838.0,0.0,40.6887957,-73.95749,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01729979303,1.83063e-05,4,171838
"Census Tract 234, Kings County, New York",917.0,4833.0, New York,047,023400,36047023400,Census Tract 234, Kings County,9397,11451,169784.0,0.0,40.6338712,-73.9879406,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02028591092,1.807288e-05,3,169785
"Census Tract 235, Kings County, New York",882.0,5036.0, New York,047,023500,36047023500,Census Tract 235, Kings County,9398,11452,141574.0,0.0,40.692513,-73.9577849,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01557012558,1.508302e-05,4,141574
"Census Tract 236, Kings County, New York",1072.0,5352.0, New York,047,023600,36047023600,Census Tract 236, Kings County,9399,11453,169852.0,0.0,40.6321905,-73.9896876,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02029034342,1.807947e-05,3,169851
"Census Tract 238, Kings County, New York",804.0,3817.0, New York,047,023800,36047023800,Census Tract 238, Kings County,7734,9554,169884.0,0.0,40.6305112,-73.9914376,35620.0,"New York-Newark-Jersey City, N",3.003368,3.0,0.02029088922,1.808248e-05,3,169883
"Census Tract 240, Kings County, New York",1164.0,5167.0, New York,047,024000,36047024000,Census Tract 240, Kings County,9401,11455,169751.0,0.0,40.6288316,-73.9931862,35620.0,"New York-Newark-Jersey City, N",3.127325,3.1,0.02027674059,1.806794e-05,3,169751
"Census Tract 241, Kings County, New York",493.0,2955.0, New York,047,024100,36047024100,Census Tract 241, Kings County,9642,11702,180215.0,0.0,40.6922221,-73.9538035,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01783741655,1.919964e-05,4,180214
"Census Tract 242, Kings County, New York",622.0,2826.0, New York,047,024200,36047024200,Census Tract 242, Kings County,9402,11456,191453.0,0.0,40.6258678,-73.9928098,35620.0,"New York-Newark-Jersey City, N",3.051637,3.1,0.02240662591,2.037656e-05,3,191449
"Census Tract 243, Kings County, New York",669.0,4214.0, New York,047,024300,36047024300,Census Tract 243, Kings County,9721,11784,154349.0,0.0,40.6874555,-73.952856,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0163285201,1.644269e-05,4,154348
"Census Tract 244, Kings County, New York",844.0,3547.0, New York,047,024400,36047024400,Census Tract 244, Kings County,9403,11457,155278.0,0.0,40.6217475,-73.9862364,35620.0,"New York-Newark-Jersey City, N",2.048508,2.0,0.02039551636,1.652586e-05,2,155279
"Census Tract 245, Kings County, New York",950.0,4688.0, New York,047,024500,36047024500,Census Tract 245, Kings County,9404,11458,166849.0,0.0,40.682881,-73.9519012,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01717595752,1.77733e-05,4,166850
"Census Tract 246, Kings County, New York",725.0,2868.0, New York,047,024600,36047024600,Census Tract 246, Kings County,9405,11459,172880.0,0.0,40.6181698,-73.9811393,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02192667753,1.839817e-05,2,172881
"Census Tract 247, Kings County, New York",567.0,2697.0, New York,047,024700,36047024700,Census Tract 247, Kings County,7735,9555,179741.0,0.0,40.6794431,-73.9492698,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0258245228,1.914556e-05,4,179741
"Census Tract 248, Kings County, New York",622.0,2548.0, New York,047,024800,36047024800,Census Tract 248, Kings County,9406,11460,176029.0,0.0,40.6213629,-73.9899931,35620.0,"New York-Newark-Jersey City, N",2.374415,2.4,0.02085929585,1.873397e-05,2,176028
"Census Tract 249, Kings County, New York",748.0,4147.0, New York,047,024900,36047024900,Census Tract 249, Kings County,9407,11461,168496.0,0.0,40.6829833,-73.9483904,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01750536668,1.794863e-05,4,168496
"Census Tract 250, Kings County, New York",374.0,1799.0, New York,047,025000,36047025000,Census Tract 250, Kings County,9408,11462,173506.0,0.0,40.6236257,-73.9958382,35620.0,"New York-Newark-Jersey City, N",3.806315,3.8,0.01834290198,1.846627e-05,4,173507
"Census Tract 251, Kings County, New York",798.0,3716.0, New York,047,025100,36047025100,Census Tract 251, Kings County,9409,11463,138489.0,0.0,40.6878546,-73.9493878,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01556780257,1.475322e-05,4,138488
"Census Tract 252, Kings County, New York",1468.0,5257.0, New York,047,025200,36047025200,Census Tract 252, Kings County,9410,11464,181275.0,0.0,40.6198289,-73.9921391,35620.0,"New York-Newark-Jersey City, N",2.447874,2.4,0.02173616188,1.929191e-05,2,181275
"Census Tract 253, Kings County, New York",698.0,3616.0, New York,047,025300,36047025300,Census Tract 253, Kings County,9411,11465,161829.0,0.0,40.6926218,-73.9503365,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01708187352,1.724102e-05,4,161829
"Census Tract 254, Kings County, New York",810.0,3178.0, New York,047,025400,36047025400,Census Tract 254, Kings County,9565,11625,175492.0,0.0,40.6166972,-73.9838448,35620.0,"New York-Newark-Jersey City, N",2.008938,2.0,0.02047453827,1.867577e-05,2,175493
"Census Tract 255, Kings County, New York",1394.0,5203.0, New York,047,025500,36047025500,Census Tract 255, Kings County,9740,11803,138632.0,0.0,40.6973919,-73.9512862,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01559400708,1.477074e-05,4,138633
"Census Tract 256, Kings County, New York",726.0,3166.0, New York,047,025600,36047025600,Census Tract 256, Kings County,9412,11466,173279.0,0.0,40.614995,-73.9856662,35620.0,"New York-Newark-Jersey City, N",2.017531,2.0,0.02045572207,1.843977e-05,2,173280
"Census Tract 257, Kings County, New York",509.0,2541.0, New York,047,025700,36047025700,Census Tract 257, Kings County,9413,11467,181125.0,0.0,40.6982179,-73.9473443,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02045218697,1.929844e-05,4,181126
"Census Tract 258, Kings County, New York",1158.0,4467.0, New York,047,025800,36047025800,Census Tract 258, Kings County,9704,11767,170222.0,0.0,40.6132884,-73.9874098,35620.0,"New York-Newark-Jersey City, N",2.015456,2.0,0.02033364801,1.811395e-05,2,170222
"Census Tract 259.01, Kings County, New York",314.0,1874.0, New York,047,025901,36047025901,Census Tract 259.01, Kings County,9414,11468,80219.0,0.0,40.6949673,-73.9462243,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01442870449,8.54671e-06,4,80219
"Census Tract 259.02, Kings County, New York",1027.0,3650.0, New York,047,025902,36047025902,Census Tract 259.02, Kings County,9689,11750,59611.0,0.0,40.6969655,-73.9451536,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0101974247,6.35108e-06,4,59609
"Census Tract 260, Kings County, New York",773.0,3184.0, New York,047,026000,36047026000,Census Tract 260, Kings County,9415,11469,162864.0,0.0,40.6169171,-73.9923457,35620.0,"New York-Newark-Jersey City, N",2.277602,2.3,0.01831262359,1.733192e-05,2,162865
"Census Tract 261, Kings County, New York",821.0,4798.0, New York,047,026100,36047026100,Census Tract 261, Kings County,9598,11658,199415.0,0.0,40.6923989,-73.9457142,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01888686496,2.124532e-05,4,199416
"Census Tract 262, Kings County, New York",677.0,2513.0, New York,047,026200,36047026200,Census Tract 262, Kings County,9444,11504,157859.0,0.0,40.6187285,-73.9970786,35620.0,"New York-Newark-Jersey City, N",3.062406,3.1,0.01671702846,1.679964e-05,3,157858
"Census Tract 263, Kings County, New York",495.0,2047.0, New York,047,026300,36047026300,Census Tract 263, Kings County,9445,11505,119604.0,0.0,40.6894684,-73.9451314,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01589529562,1.27419e-05,4,119605
"Census Tract 264, Kings County, New York",1042.0,4491.0, New York,047,026400,36047026400,Census Tract 264, Kings County,9446,11506,189457.0,0.0,40.6148678,-73.9974816,35620.0,"New York-Newark-Jersey City, N",2.894106,2.9,0.02190084286,2.016129e-05,3,189458
"Census Tract 265, Kings County, New York",780.0,4032.0, New York,047,026500,36047026500,Census Tract 265, Kings County,9643,11703,159608.0,0.0,40.6869045,-73.9446206,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01739631686,1.700295e-05,4,159608
"Census Tract 266, Kings County, New York",896.0,3592.0, New York,047,026600,36047026600,Census Tract 266, Kings County,9447,11507,165897.0,0.0,40.6126303,-73.9903254,35620.0,"New York-Newark-Jersey City, N",2.003605,2.0,0.02510437746,1.765352e-05,2,165897
"Census Tract 267, Kings County, New York",867.0,4277.0, New York,047,026700,36047026700,Census Tract 267, Kings County,9448,11508,159563.0,0.0,40.6839731,-73.9440382,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01738927091,1.699738e-05,4,159563
"Census Tract 268, Kings County, New York",1118.0,4299.0, New York,047,026800,36047026800,Census Tract 268, Kings County,9796,11862,178968.0,0.0,40.6104494,-73.9903619,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02058584552,1.904385e-05,2,178968
"Census Tract 269, Kings County, New York",687.0,3365.0, New York,047,026900,36047026900,Census Tract 269, Kings County,9752,11815,133946.0,0.0,40.6812827,-73.9433173,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01665638421,1.426799e-05,4,133946
"Census Tract 270, Kings County, New York",552.0,2147.0, New York,047,027000,36047027000,Census Tract 270, Kings County,9449,11509,134003.0,0.0,40.6058611,-73.989985,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01695509663,1.425832e-05,2,134004
"Census Tract 271, Kings County, New York",702.0,3351.0, New York,047,027100,36047027100,Census Tract 271, Kings County,8209,10094,245353.0,0.0,40.6787956,-73.9369686,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03289764325,2.613419e-05,4,245354
"Census Tract 272, Kings County, New York",999.0,3725.0, New York,047,027200,36047027200,Census Tract 272, Kings County,9450,11510,132147.0,0.0,40.6081765,-73.9927384,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02356402026,1.406125e-05,2,132148
"Census Tract 273, Kings County, New York",843.0,3651.0, New York,047,027300,36047027300,Census Tract 273, Kings County,7736,9556,149705.0,0.0,40.6810841,-73.9374383,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01730708501,1.594641e-05,4,149704
"Census Tract 274, Kings County, New York",781.0,3377.0, New York,047,027400,36047027400,Census Tract 274, Kings County,9451,11511,163364.0,0.0,40.6109494,-73.995292,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01973106257,1.738351e-05,2,163364
"Census Tract 275, Kings County, New York",898.0,4711.0, New York,047,027500,36047027500,Census Tract 275, Kings County,9452,11512,162077.0,0.0,40.6838975,-73.9381789,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01757117287,1.72652e-05,4,162077
"Census Tract 276, Kings County, New York",917.0,3638.0, New York,047,027600,36047027600,Census Tract 276, Kings County,9453,11513,149396.0,0.0,40.6108964,-73.999489,35620.0,"New York-Newark-Jersey City, N",2.677872,2.7,0.01983321564,1.589713e-05,3,149396
"Census Tract 277, Kings County, New York",1086.0,4449.0, New York,047,027700,36047027700,Census Tract 277, Kings County,9454,11514,162108.0,0.0,40.6868289,-73.9387604,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01757311544,1.726914e-05,4,162107
"Census Tract 278, Kings County, New York",658.0,3141.0, New York,047,027800,36047027800,Census Tract 278, Kings County,9455,11515,160472.0,0.0,40.6068585,-74.0012211,35620.0,"New York-Newark-Jersey City, N",2.961993,3.0,0.01934121501,1.707484e-05,3,160473
"Census Tract 279, Kings County, New York",752.0,3548.0, New York,047,027900,36047027900,Census Tract 279, Kings County,9742,11805,161924.0,0.0,40.6897594,-73.9393446,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01756801727,1.725017e-05,4,161922
"Census Tract 280, Kings County, New York",491.0,1869.0, New York,047,028000,36047028000,Census Tract 280, Kings County,7737,9557,139723.0,55041.0,40.6011057,-74.0073298,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02628873096,2.072168e-05,3,194763
"Census Tract 281, Kings County, New York",969.0,4738.0, New York,047,028100,36047028100,Census Tract 281, Kings County,9456,11516,161938.0,0.0,40.6926888,-73.9399286,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01756737501,1.725266e-05,4,161939
"Census Tract 282, Kings County, New York",874.0,3605.0, New York,047,028200,36047028200,Census Tract 282, Kings County,9659,11719,169389.0,73215.0,40.60025,-74.0054401,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0261374897,2.581128e-05,3,242605
"Census Tract 283, Kings County, New York",851.0,3701.0, New York,047,028300,36047028300,Census Tract 283, Kings County,9678,11739,121876.0,0.0,40.6952563,-73.9404379,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01606698169,1.298501e-05,4,121876
"Census Tract 284, Kings County, New York",904.0,3440.0, New York,047,028400,36047028400,Census Tract 284, Kings County,9457,11517,164257.0,0.0,40.6056742,-73.9989428,35620.0,"New York-Newark-Jersey City, N",2.963086,3.0,0.01925782664,1.747712e-05,3,164257
"Census Tract 285.02, Kings County, New York",843.0,2937.0, New York,047,028502,36047028502,Census Tract 285.02, Kings County,9458,11518,119859.0,0.0,40.6974508,-73.940885,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0158521553,1.277051e-05,4,119860
"Census Tract 286, Kings County, New York",1078.0,5257.0, New York,047,028600,36047028600,Census Tract 286, Kings County,9459,11519,176618.0,58184.0,40.5987718,-74.0019271,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02709802664,2.498068e-05,3,234802
"Census Tract 287, Kings County, New York",639.0,3308.0, New York,047,028700,36047028700,Census Tract 287, Kings County,9460,11520,148811.0,0.0,40.6956353,-73.9354275,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01903587821,1.585468e-05,4,148810
"Census Tract 288, Kings County, New York",700.0,3422.0, New York,047,028800,36047028800,Census Tract 288, Kings County,9461,11521,152808.0,0.0,40.6045113,-73.9965623,35620.0,"New York-Newark-Jersey City, N",2.966423,3.0,0.01823257687,1.62587e-05,3,152808
"Census Tract 289, Kings County, New York",721.0,3728.0, New York,047,028900,36047028900,Census Tract 289, Kings County,9795,11861,165739.0,0.0,40.6930514,-73.9330041,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0224325981,1.765769e-05,4,165739
