ct2010,count,NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y,area_code
430.0,803,"Census Tract 430, Kings County, New York",829.0,3276.0, New York,47,43000,36047043000,Census Tract 430, Kings County,9550,11610,160032.0,0.0,40.6092493,-73.9842021,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01984040467,1.702842e-05,3,160031,430.0
430.0,803,"Census Tract 430, Bronx County, New York",772.0,3496.0, New York,5,43000,36005043000,Census Tract 430, Bronx County,8280,10186,206163.0,0.0,40.8934599,-73.8506574,35620.0,"New York-Newark-Jersey City, N",3.034032,3.0,0.01904832829,2.202984e-05,3,206164,430.0
431.0,571,"Census Tract 431, Kings County, New York",717.0,4654.0, New York,47,43100,36047043100,Census Tract 431, Kings County,9551,11611,168207.0,0.0,40.6996605,-73.919698,35620.0,"New York-Newark-Jersey City, N",3.411228,3.4,0.01722970739,1.792242e-05,4,168208,431.0
432.0,695,"Census Tract 432, Kings County, New York",1063.0,4195.0, New York,47,43200,36047043200,Census Tract 432, Kings County,9576,11636,148819.0,0.0,40.6106815,-73.9806847,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01643534651,1.583569e-05,3,148819,432.0
432.0,695,"Census Tract 432, Queens County, New York",271.0,1227.0, New York,81,43200,36081043200,Census Tract 432, Queens County,9328,11371,238369.0,0.0,40.6913107,-73.7758835,35620.0,"New York-Newark-Jersey City, N",3.011074,3.0,0.03004814128,2.539496e-05,3,238369,432.0
433.0,284,"Census Tract 433, Kings County, New York",645.0,3529.0, New York,47,43300,36047043300,Census Tract 433, Kings County,9577,11637,168245.0,0.0,40.697522,-73.915939,35620.0,"New York-Newark-Jersey City, N",3.410202,3.4,0.01723029267,1.792577e-05,4,168245,433.0
434.0,1236,"Census Tract 434, Kings County, New York",976.0,3618.0, New York,47,43400,36047043400,Census Tract 434, Kings County,9578,11638,139658.0,0.0,40.6100424,-73.9769277,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01721834592,1.48609e-05,3,139659,434.0
434.0,1236,"Census Tract 434, Bronx County, New York",980.0,3796.0, New York,5,43400,36005043400,Census Tract 434, Bronx County,9988,12074,350843.0,0.0,40.8982106,-73.8523394,35620.0,"New York-Newark-Jersey City, N",3.028945,3.0,0.03183466069,3.749242e-05,3,350844,434.0
434.0,1236,"Census Tract 434, Queens County, New York",353.0,1841.0, New York,81,43400,36081043400,Census Tract 434, Queens County,10067,12164,205351.0,0.0,40.6961991,-73.7786464,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02305861738,2.187887e-05,4,205351,434.0
435.0,482,"Census Tract 435, Kings County, New York",1093.0,4921.0, New York,47,43500,36047043500,Census Tract 435, Kings County,9579,11639,168159.0,0.0,40.695384,-73.9121802,35620.0,"New York-Newark-Jersey City, N",3.344494,3.3,0.01722347137,1.791607e-05,4,168159,435.0
436.0,744,"Census Tract 436, Kings County, New York",1234.0,4877.0, New York,47,43600,36047043600,Census Tract 436, Kings County,9694,11756,137521.0,0.0,40.61313,-73.9778573,35620.0,"New York-Newark-Jersey City, N",2.406104,2.4,0.01861439639,1.463412e-05,2,137522,436.0
436.0,744,"Census Tract 436, Bronx County, New York",517.0,1927.0, New York,5,43600,36005043600,Census Tract 436, Bronx County,8294,10201,154769.0,0.0,40.8972802,-73.8497602,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01768116565,1.653888e-05,3,154769,436.0
437.0,460,"Census Tract 437, Kings County, New York",989.0,5796.0, New York,47,43700,36047043700,Census Tract 437, Kings County,7983,9840,168127.0,0.0,40.693245,-73.9084239,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01722328378,1.791203e-05,3,168126,437.0
437.01,257,"Census Tract 437.01, Queens County, New York",611.0,3007.0, New York,81,43701,36081043701,Census Tract 437.01, Queens County,8564,10509,145616.0,0.0,40.7391491,-73.8510991,35620.0,"New York-Newark-Jersey City, N",3.991949,4.0,0.01834359251,1.552417e-05,4,145615,437.01
437.02,330,"Census Tract 437.02, Queens County, New York",1689.0,6938.0, New York,81,43702,36081043702,Census Tract 437.02, Queens County,10093,12195,175301.0,0.0,40.7381114,-73.8565503,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01883851812,1.868884e-05,4,175301,437.02
438.0,241,"Census Tract 438, Kings County, New York",626.0,2532.0, New York,47,43800,36047043800,Census Tract 438, Kings County,9811,11878,156073.0,0.0,40.6103302,-73.9710945,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01800446206,1.660733e-05,3,156071,438.0
439.0,935,"Census Tract 439, Kings County, New York",782.0,3424.0, New York,47,43900,36047043900,Census Tract 439, Kings County,9580,11640,200003.0,0.0,40.6974716,-73.9093087,35620.0,"New York-Newark-Jersey City, N",3.086792,3.1,0.02655623328,2.130973e-05,3,200005,439.0
439.0,935,"Census Tract 439, Queens County, New York",777.0,3411.0, New York,81,43900,36081043900,Census Tract 439, Queens County,8475,10408,164750.0,0.0,40.7418688,-73.8558125,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01918783915,1.756497e-05,4,164750,439.0
440.0,1248,"Census Tract 440, Kings County, New York",634.0,2736.0, New York,47,44000,36047044000,Census Tract 440, Kings County,9581,11641,201541.0,0.0,40.6130385,-73.970977,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02213615908,2.144669e-05,3,201542,440.0
440.0,1248,"Census Tract 440, Queens County, New York",892.0,4165.0, New York,81,44000,36081044000,Census Tract 440, Queens County,8476,10409,378559.0,0.0,40.7026771,-73.7846237,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03039768428,4.033716e-05,4,378561,440.0
441.0,396,"Census Tract 441, Kings County, New York",1038.0,5101.0, New York,47,44100,36047044100,Census Tract 441, Kings County,9582,11642,142020.0,0.0,40.7014228,-73.914052,35620.0,"New York-Newark-Jersey City, N",3.837381,3.8,0.01751175706,1.51326e-05,4,142021,441.0
442.0,880,"Census Tract 442, Kings County, New York",618.0,2699.0, New York,47,44200,36047044200,Census Tract 442, Kings County,9583,11643,182832.0,0.0,40.6123965,-73.9655936,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02126707525,1.945547e-05,3,182831,442.0
442.0,880,"Census Tract 442, Bronx County, New York",985.0,4022.0, New York,5,44200,36005044200,Census Tract 442, Bronx County,8295,10202,242880.0,0.0,40.9038714,-73.8461971,35620.0,"New York-Newark-Jersey City, N",3.002587,3.0,0.02384900322,2.595722e-05,3,242880,442.0
443.0,438,"Census Tract 443, Kings County, New York",802.0,4417.0, New York,47,44300,36047044300,Census Tract 443, Kings County,9584,11644,167769.0,0.0,40.7033043,-73.9166863,35620.0,"New York-Newark-Jersey City, N",3.846843,3.8,0.01762800275,1.787669e-05,4,167770,443.0
443.01,232,"Census Tract 443.01, Queens County, New York",769.0,3780.0, New York,81,44301,36081044301,Census Tract 443.01, Queens County,10094,12196,133649.0,0.0,40.7407369,-73.8594604,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01798601164,1.424893e-05,4,133650,443.01
443.02,447,"Census Tract 443.02, Queens County, New York",844.0,4104.0, New York,81,44302,36081044302,Census Tract 443.02, Queens County,7766,9592,277970.0,0.0,40.7398122,-73.8640628,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02176461079,2.963526e-05,4,277972,443.02
444.0,1794,"Census Tract 444, Kings County, New York",827.0,3458.0, New York,47,44400,36047044400,Census Tract 444, Kings County,9585,11645,174544.0,0.0,40.6157674,-73.969322,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02018850615,1.857449e-05,3,174544,444.0
444.0,1794,"Census Tract 444, Bronx County, New York",1061.0,4472.0, New York,5,44400,36005044400,Census Tract 444, Bronx County,9989,12075,365065.0,0.0,40.8995005,-73.8437344,35620.0,"New York-Newark-Jersey City, N",3.005697,3.0,0.02506319201,3.901285e-05,3,365065,444.0
444.0,1794,"Census Tract 444, Queens County, New York",682.0,3693.0, New York,81,44400,36081044400,Census Tract 444, Queens County,8418,10343,897125.0,0.0,40.7057626,-73.7818463,35620.0,"New York-Newark-Jersey City, N",3.936338,3.9,0.0692776837,9.559687e-05,4,897127,444.0
445.0,424,"Census Tract 445, Kings County, New York",1022.0,4393.0, New York,47,44500,36047044500,Census Tract 445, Kings County,9586,11646,169739.0,0.0,40.705036,-73.9196716,35620.0,"New York-Newark-Jersey City, N",3.858235,3.9,0.01774932597,1.808699e-05,4,169739,445.0
446.0,267,"Census Tract 446, Kings County, New York",489.0,1984.0, New York,47,44600,36047044600,Census Tract 446, Kings County,9587,11647,141744.0,0.0,40.6152315,-73.9760563,35620.0,"New York-Newark-Jersey City, N",2.427928,2.4,0.02030011012,1.508394e-05,2,141744,446.0
446.01,139,"Census Tract 446.01, Queens County, New York",759.0,3666.0, New York,81,44601,36081044601,Census Tract 446.01, Queens County,8477,10410,224776.0,0.0,40.7049531,-73.7977905,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02024127251,2.395154e-05,3,224776,446.01
446.02,227,"Census Tract 446.02, Queens County, New York",1104.0,5016.0, New York,81,44602,36081044602,Census Tract 446.02, Queens County,10071,12172,170076.0,0.0,40.7081869,-73.7998476,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01770334735,1.812378e-05,3,170076,446.02
447.0,216,"Census Tract 447, Kings County, New York",397.0,2543.0, New York,47,44700,36047044700,Census Tract 447, Kings County,9812,11879,162809.0,0.0,40.7066908,-73.9226186,35620.0,"New York-Newark-Jersey City, N",3.978819,4.0,0.01761094145,1.734893e-05,4,162808,447.0
448.0,993,"Census Tract 448, Kings County, New York",393.0,1793.0, New York,47,44800,36047044800,Census Tract 448, Kings County,9569,11629,224533.0,0.0,40.6181291,-73.9732311,35620.0,"New York-Newark-Jersey City, N",2.937921,2.9,0.02554693373,2.389491e-05,3,224532,448.0
448.0,993,"Census Tract 448, Bronx County, New York",443.0,2068.0, New York,5,44800,36005044800,Census Tract 448, Bronx County,8296,10203,168089.0,0.0,40.8954712,-73.8413102,35620.0,"New York-Newark-Jersey City, N",3.017909,3.0,0.01724321894,1.796194e-05,3,168090,448.0
448.0,993,"Census Tract 448, Queens County, New York",565.0,2911.0, New York,81,44800,36081044800,Census Tract 448, Queens County,10072,12173,208002.0,0.0,40.7110219,-73.8026344,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02245774052,2.2166e-05,3,208000,448.0
449.01,323,"Census Tract 449.01, Bronx County, New York",412.0,1762.0, New York,5,44901,36005044901,Census Tract 449.01, Bronx County,8783,10757,158135.0,0.0,40.8974999,-73.8733943,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01802658148,1.689864e-05,2,158135,449.01
449.02,351,"Census Tract 449.02, Bronx County, New York",515.0,2049.0, New York,5,44902,36005044902,Census Tract 449.02, Bronx County,9928,12006,156698.0,0.0,40.8988257,-73.8689887,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01819453436,1.674549e-05,2,156698,449.02
450.0,549,"Census Tract 450, Kings County, New York",166.0,648.0, New York,47,45000,36047045000,Census Tract 450, Kings County,9588,11648,220368.0,0.0,40.621693,-73.9728834,35620.0,"New York-Newark-Jersey City, N",2.598053,2.6,0.01987818251,2.3453e-05,3,220368,450.0
450.0,549,"Census Tract 450, Queens County, New York",497.0,2154.0, New York,81,45000,36081045000,Census Tract 450, Queens County,10068,12169,175572.0,0.0,40.7142208,-73.8047869,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01814723644,1.871107e-05,3,175572,450.0
451.01,214,"Census Tract 451.01, Bronx County, New York",307.0,1521.0, New York,5,45101,36005045101,Census Tract 451.01, Bronx County,7603,9383,176003.0,0.0,40.8974545,-73.8643137,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02084278784,1.880796e-05,2,176002,451.01
451.02,324,"Census Tract 451.02, Bronx County, New York",418.0,2086.0, New York,5,45102,36005045102,Census Tract 451.02, Bronx County,8297,10204,205999.0,0.0,40.9003682,-73.8641477,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02728005166,2.201458e-05,2,206000,451.02
452.0,443,"Census Tract 452, Kings County, New York",594.0,2564.0, New York,47,45200,36047045200,Census Tract 452, Kings County,9589,11649,186316.0,0.0,40.6201742,-73.9681621,35620.0,"New York-Newark-Jersey City, N",2.834253,2.8,0.02139144066,1.982852e-05,3,186316,452.0
452.0,443,"Census Tract 452, Queens County, New York",181.0,1238.0, New York,81,45200,36081045200,Census Tract 452, Queens County,9244,11283,217897.0,0.0,40.7146269,-73.7995759,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02244273557,2.322205e-05,3,217898,452.0
453.0,315,"Census Tract 453, Kings County, New York",245.0,2410.0, New York,47,45300,36047045300,Census Tract 453, Kings County,9590,11650,319529.0,0.0,40.7065844,-73.9289569,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02934344193,3.404918e-05,4,319531,453.0
454.0,666,"Census Tract 454, Kings County, New York",377.0,1877.0, New York,47,45400,36047045400,Census Tract 454, Kings County,9591,11651,132312.0,0.0,40.6186826,-73.9650025,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01846932936,1.408085e-05,3,132311,454.0
454.0,666,"Census Tract 454, Queens County, New York",1139.0,5017.0, New York,81,45400,36081045400,Census Tract 454, Queens County,10069,12170,230996.0,0.0,40.7126504,-73.796012,35620.0,"New York-Newark-Jersey City, N",2.999904,3.0,0.02564169162,2.461704e-05,3,230995,454.0
456.0,1229,"Census Tract 456, Kings County, New York",568.0,2183.0, New York,47,45600,36047045600,Census Tract 456, Kings County,9753,11816,153654.0,0.0,40.626163,-73.9666205,35620.0,"New York-Newark-Jersey City, N",2.187599,2.2,0.02033669259,1.635391e-05,2,153653,456.0
456.0,1229,"Census Tract 456, Bronx County, New York",907.0,3401.0, New York,5,45600,36005045600,Census Tract 456, Bronx County,9997,12083,809941.0,16833.0,40.8875466,-73.8207511,35620.0,"New York-Newark-Jersey City, N",2.729067,2.7,0.09950142781,8.833921e-05,3,826770,456.0
456.0,1229,"Census Tract 456, Queens County, New York",405.0,1442.0, New York,81,45600,36081045600,Census Tract 456, Queens County,10070,12171,162232.0,0.0,40.7166298,-73.7939898,35620.0,"New York-Newark-Jersey City, N",2.904634,2.9,0.02372408403,1.729006e-05,3,162232,456.0
457.0,380,"Census Tract 457, Queens County, New York",828.0,3557.0, New York,81,45700,36081045700,Census Tract 457, Queens County,9306,11348,150517.0,0.0,40.7377217,-73.8698383,35620.0,"New York-Newark-Jersey City, N",3.024321,3.0,0.01848564001,1.604649e-05,3,150517,457.0
458.0,537,"Census Tract 458, Kings County, New York",261.0,1215.0, New York,47,45800,36047045800,Census Tract 458, Kings County,9622,11682,179391.0,0.0,40.6257017,-73.9690061,35620.0,"New York-Newark-Jersey City, N",2.044408,2.0,0.02138664205,1.909297e-05,2,179390,458.0
458.0,537,"Census Tract 458, Bronx County, New York",1563.0,5538.0, New York,5,45800,36005045800,Census Tract 458, Bronx County,8298,10205,239682.0,0.0,40.8858611,-73.8452028,35620.0,"New York-Newark-Jersey City, N",3.953403,4.0,0.02089988151,2.560862e-05,4,239682,458.0
458.0,537,"Census Tract 458, Queens County, New York",503.0,2259.0, New York,81,45800,36081045800,Census Tract 458, Queens County,10073,12174,245281.0,0.0,40.7152626,-73.7909261,35620.0,"New York-Newark-Jersey City, N",2.036922,2.0,0.02812386406,2.614033e-05,2,245279,458.0
459.0,403,"Census Tract 459, Queens County, New York",757.0,4196.0, New York,81,45900,36081045900,Census Tract 459, Queens County,9213,11251,136886.0,0.0,40.7398775,-73.8706805,35620.0,"New York-Newark-Jersey City, N",3.056477,3.1,0.01805309233,1.459379e-05,3,136886,459.0
460.0,889,"Census Tract 460, Kings County, New York",760.0,3104.0, New York,47,46000,36047046000,Census Tract 460, Kings County,8211,10096,196068.0,0.0,40.632163,-73.965733,35620.0,"New York-Newark-Jersey City, N",2.441506,2.4,0.03076762824,2.08699e-05,2,196067,460.0
460.0,889,"Census Tract 460, Bronx County, New York",754.0,3131.0, New York,5,46000,36005046000,Census Tract 460, Bronx County,7606,9386,287814.0,0.0,40.8824438,-73.8426481,35620.0,"New York-Newark-Jersey City, N",3.939471,3.9,0.02384686805,3.07496e-05,4,287814,460.0
460.0,889,"Census Tract 460, Queens County, New York",1463.0,6156.0, New York,81,46000,36081046000,Census Tract 460, Queens County,9286,11327,221268.0,0.0,40.7082566,-73.79349,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02004344217,2.357905e-05,3,221269,460.0
461.0,308,"Census Tract 461, Queens County, New York",506.0,2639.0, New York,81,46100,36081046100,Census Tract 461, Queens County,7860,9697,112824.0,0.0,40.7417149,-73.8712653,35620.0,"New York-Newark-Jersey City, N",3.062328,3.1,0.01808820084,1.202863e-05,3,112823,461.0
462.0,517,"Census Tract 462, Queens County, New York",1561.0,6355.0, New York,81,46200,36081046200,Census Tract 462, Queens County,10074,12175,249611.0,0.0,40.7098547,-73.7879749,35620.0,"New York-Newark-Jersey City, N",3.000251,3.0,0.02249118317,2.659989e-05,3,249611,462.0
462.01,343,"Census Tract 462.01, Kings County, New York",409.0,2050.0, New York,47,46201,36047046201,Census Tract 462.01, Kings County,9497,11557,128315.0,0.0,40.6276229,-73.9735164,35620.0,"New York-Newark-Jersey City, N",2.926338,2.9,0.01602078644,1.365739e-05,3,128316,462.01
462.02,1358,"Census Tract 462.02, Kings County, New York",395.0,1894.0, New York,47,46202,36047046202,Census Tract 462.02, Kings County,9623,11683,172844.0,0.0,40.6245853,-73.974228,35620.0,"New York-Newark-Jersey City, N",2.647053,2.6,0.02344964291,1.8396e-05,3,172844,462.02
463.0,346,"Census Tract 463, Queens County, New York",866.0,3679.0, New York,81,46300,36081046300,Census Tract 463, Queens County,10075,12176,159415.0,0.0,40.7440007,-73.87109,35620.0,"New York-Newark-Jersey City, N",3.033299,3.0,0.0208240933,1.699667e-05,3,159415,463.0
464.0,588,"Census Tract 464, Kings County, New York",501.0,2717.0, New York,47,46400,36047046400,Census Tract 464, Kings County,9624,11684,164016.0,0.0,40.6246552,-73.978399,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01926496375,1.745628e-05,3,164014,464.0
464.0,588,"Census Tract 464, Queens County, New York",381.0,2000.0, New York,81,46400,36081046400,Census Tract 464, Queens County,10076,12177,228767.0,0.0,40.7168637,-73.7869958,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03156655207,2.438134e-05,2,228769,464.0
465.0,343,"Census Tract 465, Queens County, New York",808.0,4189.0, New York,81,46500,36081046500,Census Tract 465, Queens County,10077,12178,129754.0,0.0,40.7469665,-73.8702981,35620.0,"New York-Newark-Jersey City, N",3.021185,3.0,0.01506396794,1.383498e-05,3,129755,465.0
466.0,135,"Census Tract 466, Queens County, New York",853.0,3891.0, New York,81,46600,36081046600,Census Tract 466, Queens County,10078,12179,240535.0,0.0,40.7140095,-73.7851,35620.0,"New York-Newark-Jersey City, N",2.034706,2.0,0.02667991858,2.563425e-05,2,240535,466.0
467.0,318,"Census Tract 467, Queens County, New York",1504.0,5909.0, New York,81,46700,36081046700,Census Tract 467, Queens County,10079,12180,141859.0,0.0,40.7454564,-73.8745855,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01987832732,1.512528e-05,3,141860,467.0
