census,county,state,income,population,tract,GEOID20,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area
600.0,Queens County,New York,304.0,1126.0,060000,36081060000,8589,10542,176717.0,0.0,40.695063,-73.7333032,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0185835428,1.88279e-05,3,176718
601.0,Queens County,New York,515.0,2336.0,060100,36081060100,8583,10535,154426.0,0.0,40.7152135,-73.9024125,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02090699046,1.645774e-05,3,154426
603.0,Queens County,New York,499.0,2079.0,060300,36081060300,9249,11288,181368.0,0.0,40.7139219,-73.8990012,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02249610324,1.932862e-05,3,181367
606.0,Queens County,New York,292.0,1158.0,060600,36081060600,8590,10543,215296.0,0.0,40.6917471,-73.7353308,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02004319599,2.293677e-05,3,215294
608.0,Queens County,New York,380.0,1568.0,060800,36081060800,8591,10545,211446.0,0.0,40.6936037,-73.7413143,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01995542088,2.252754e-05,3,211447
610.0,Queens County,New York,326.0,1554.0,061000,36081061000,7868,9706,236862.0,0.0,40.6901782,-73.7432503,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02094712827,2.523418e-05,3,236863
612.0,Queens County,New York,463.0,2078.0,061200,36081061200,9317,11360,262496.0,0.0,40.6882912,-73.7367254,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02286834003,2.79641e-05,3,262496
613.01,Queens County,New York,1262.0,5446.0,061301,36081061301,7675,9475,712703.0,0.0,40.7089649,-73.8931848,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05019272895,7.594825e-05,3,712703
614.0,Queens County,New York,337.0,1432.0,061400,36081061400,8592,10546,257752.0,0.0,40.6861196,-73.7295117,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0224546614,2.745793e-05,3,257754
616.02,Queens County,New York,267.0,1047.0,061602,36081061602,8593,10547,422309.0,0.0,40.6775523,-73.7292421,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03097575533,4.498229e-05,3,422312
618.0,Queens County,New York,377.0,1726.0,061800,36081061800,8948,10949,241544.0,0.0,40.6768943,-73.7364182,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0215989654,2.572771e-05,3,241544
619.0,Queens County,New York,854.0,3398.0,061900,36081061900,8949,10950,257858.0,0.0,40.7097907,-73.8770975,35620.0,"New York-Newark-Jersey City, N",3.900723,3.9,0.02915681446,2.747862e-05,4,257857
620.0,Queens County,New York,429.0,1490.0,062000,36081062000,8950,10951,216242.0,0.0,40.681056,-73.7378193,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02135325438,2.303408e-05,3,216243
621.0,Queens County,New York,698.0,2697.0,062100,36081062100,8951,10952,258272.0,0.0,40.7100147,-73.8726646,35620.0,"New York-Newark-Jersey City, N",3.705323,3.7,0.02377709626,2.752269e-05,4,258270
622.0,Queens County,New York,518.0,2131.0,062200,36081062200,7628,9412,437270.0,0.0,40.6919497,-73.7288802,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03099674266,4.658563e-05,3,437272
623.0,Queens County,New York,563.0,2266.0,062300,36081062300,9212,11250,156656.0,0.0,40.7043812,-73.8781847,35620.0,"New York-Newark-Jersey City, N",3.007538,3.0,0.01730356825,1.669289e-05,3,156658
625.0,Queens County,New York,560.0,2484.0,062500,36081062500,9307,11349,198779.0,0.0,40.704132,-73.8824139,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01884424817,2.118115e-05,3,198779
626.0,Queens County,New York,609.0,2622.0,062600,36081062600,8952,10954,429396.0,0.0,40.6819741,-73.7481021,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02916148733,4.573998e-05,3,429397
627.0,Queens County,New York,720.0,2861.0,062700,36081062700,8953,10955,157306.0,0.0,40.7037717,-73.8864539,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01665075633,1.676191e-05,3,157307
629.0,Queens County,New York,818.0,3156.0,062900,36081062900,8965,10967,183530.0,0.0,40.7009309,-73.8829632,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02937715411,1.955523e-05,3,183529
632.0,Queens County,New York,547.0,2441.0,063200,36081063200,9250,11289,296788.0,0.0,40.6765164,-73.7405087,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03036751442,3.161169e-05,3,296788
633.01,Queens County,New York,405.0,1608.0,063301,36081063301,8986,10992,134735.0,0.0,40.7044837,-73.8745715,35620.0,"New York-Newark-Jersey City, N",3.127806,3.1,0.01752544431,1.435683e-05,3,134734
633.02,Queens County,New York,377.0,1527.0,063302,36081063302,8987,10993,138739.0,0.0,40.7053937,-73.8714054,35620.0,"New York-Newark-Jersey City, N",3.004849,3.0,0.02052366849,1.478378e-05,3,138739
635.0,Queens County,New York,674.0,2521.0,063500,36081063500,8988,10994,189460.0,0.0,40.7047392,-73.8669609,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0199933018,2.018825e-05,3,189459
637.0,Queens County,New York,955.0,3367.0,063700,36081063700,8982,10987,695127.0,0.0,40.70836,-73.8622857,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04035871964,7.407461e-05,3,695126
638.0,Queens County,New York,780.0,3358.0,063800,36081063800,8983,10988,690778.0,0.0,40.6698445,-73.7330485,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0393694873,7.356927e-05,3,690776
639.0,Queens County,New York,656.0,2978.0,063900,36081063900,8984,10989,251775.0,0.0,40.7038953,-73.8569266,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02976730204,2.682825e-05,3,251776
641.01,Queens County,New York,609.0,2288.0,064101,36081064101,8985,10990,85455.0,0.0,40.6992056,-73.8517393,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01386011758,9.10517e-06,3,85456
645.0,Queens County,New York,461.0,1876.0,064500,36081064500,8989,10995,309592.0,0.0,40.7091221,-73.85225,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03313285358,3.299143e-05,3,309592
646.0,Queens County,New York,825.0,3156.0,064600,36081064600,8994,11002,407312.0,0.0,40.672774,-73.7423253,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03051034942,4.338128e-05,3,407310
650.0,Queens County,New York,665.0,2801.0,065000,36081065000,8995,11003,399994.0,0.0,40.6694592,-73.7448233,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03073806634,4.259997e-05,3,399993
654.01,Queens County,New York,860.0,3728.0,065401,36081065401,8431,10358,430990.0,0.0,40.6630276,-73.73755,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03823221467,4.589695e-05,3,430991
656.0,Queens County,New York,1257.0,4896.0,065600,36081065600,9007,11016,592434.0,0.0,40.6598267,-73.7295592,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0529470939,6.308599e-05,3,592432
657.02,Queens County,New York,431.0,1491.0,065702,36081065702,9008,11017,144106.0,0.0,40.7133356,-73.8829609,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02284557588,1.535737e-05,3,144105
657.03,Queens County,New York,850.0,3020.0,065703,36081065703,7667,9467,268451.0,0.0,40.7151186,-73.8752977,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02391811876,2.860972e-05,3,268450
659.0,Queens County,New York,511.0,1941.0,065900,36081065900,9009,11018,193751.0,0.0,40.7155449,-73.8824808,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02706349522,2.064899e-05,3,193752
660.0,Queens County,New York,898.0,3403.0,066000,36081066000,9011,11020,386557.0,0.0,40.6585743,-73.7333631,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02725225978,4.116248e-05,3,386558
663.01,Queens County,New York,765.0,2842.0,066301,36081066301,9115,11143,280333.0,0.0,40.7234528,-73.8727283,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03963064264,2.987895e-05,3,280332
664.02,Queens County,New York,703.0,2941.0,066402,36081066402,8518,10453,393248.0,0.0,40.6562263,-73.7376521,35620.0,"New York-Newark-Jersey City, N",3.003633,3.0,0.03882680923,4.187326e-05,3,393247
665.01,Queens County,New York,987.0,3948.0,066501,36081066501,9035,11048,327798.0,0.0,40.7193458,-73.887358,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03759637866,3.493669e-05,3,327797
667.01,Queens County,New York,806.0,3047.0,066701,36081066701,9251,11290,252633.0,0.0,40.7218219,-73.8913365,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02470502296,2.692656e-05,3,252632
669.0,Queens County,New York,456.0,1687.0,066900,36081066900,9289,11330,160094.0,0.0,40.723567,-73.8859216,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02004791965,1.706398e-05,3,160094
677.0,Queens County,New York,548.0,1820.0,067700,36081067700,9036,11049,185953.0,0.0,40.7191106,-73.8724306,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02253615955,1.981873e-05,3,185952
679.0,Queens County,New York,973.0,4325.0,067900,36081067900,7887,9726,253614.0,0.0,40.7241179,-73.8701838,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02791500196,2.703186e-05,3,253611
680.0,Queens County,New York,1233.0,5212.0,068000,36081068000,9037,11050,764229.0,0.0,40.6637096,-73.7500759,35620.0,"New York-Newark-Jersey City, N",3.993003,4.0,0.05010921295,8.1385e-05,4,764231
682.0,Queens County,New York,238.0,974.0,068200,36081068200,9038,11051,230135.0,0.0,40.6677937,-73.7504129,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02435463336,2.450935e-05,3,230137
630.0,Queens County,New York,398.0,1476.0,063000,36081063000,7884,9722,190477.0,0.0,40.6802878,-73.7435795,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02548048517,2.028943e-05,3,190478
687.0,Queens County,New York,1094.0,4002.0,068700,36081068700,9039,11052,278501.0,0.0,40.7303105,-73.8692955,35620.0,"New York-Newark-Jersey City, N",2.979572,3.0,0.02720183378,2.968752e-05,3,278501
690.0,Queens County,New York,784.0,3746.0,069000,36081069000,9040,11053,350534.0,0.0,40.6603465,-73.7554142,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03145527409,3.732762e-05,4,350536
693.0,Queens County,New York,686.0,2791.0,069300,36081069300,9062,11080,142998.0,0.0,40.7288894,-73.8632273,35620.0,"New York-Newark-Jersey City, N",2.127155,2.1,0.01587818769,1.524281e-05,2,142997
694.0,Queens County,New York,795.0,3352.0,069400,36081069400,9063,11081,520067.0,4775.0,40.6551441,-73.7493644,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04090095493,5.588541e-05,4,524842
695.0,Queens County,New York,622.0,2247.0,069500,36081069500,9064,11082,213219.0,0.0,40.7260562,-73.8675083,35620.0,"New York-Newark-Jersey City, N",2.996268,3.0,0.01986174951,2.272705e-05,3,213218
697.01,Queens County,New York,994.0,4071.0,069701,36081069701,9065,11083,132473.0,0.0,40.7268771,-73.8602046,35620.0,"New York-Newark-Jersey City, N",2.182739,2.2,0.0217629264,1.412058e-05,2,132473
697.02,Queens County,New York,988.0,3637.0,069702,36081069702,9082,11105,441419.0,0.0,40.722253,-73.8628711,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02782537091,4.704873e-05,3,441421
703.0,Queens County,New York,538.0,2129.0,070300,36081070300,9252,11291,241047.0,0.0,40.7162794,-73.8593568,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02773210112,2.568975e-05,3,241048
707.0,Queens County,New York,693.0,2535.0,070700,36081070700,9083,11106,222061.0,0.0,40.7150711,-73.8555663,35620.0,"New York-Newark-Jersey City, N",2.637297,2.6,0.02007126584,2.366565e-05,3,222060
709.0,Queens County,New York,748.0,2992.0,070900,36081070900,7854,9691,219537.0,0.0,40.7192652,-73.8550205,35620.0,"New York-Newark-Jersey City, N",2.562705,2.6,0.02341904612,2.339808e-05,3,219535
711.0,Queens County,New York,1521.0,6162.0,071100,36081071100,9084,11107,375475.0,0.0,40.7220697,-73.8524948,35620.0,"New York-Newark-Jersey City, N",2.688132,2.7,0.04259879863,4.002006e-05,3,375477
713.06,Queens County,New York,1668.0,6678.0,071306,36081071306,8565,10511,181335.0,0.0,40.7261621,-73.8560468,35620.0,"New York-Newark-Jersey City, N",2.020127,2.0,0.02004364893,1.932897e-05,2,181338
717.01,Queens County,New York,1214.0,4844.0,071701,36081071701,7767,9593,190067.0,0.0,40.7313333,-73.859881,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02203331683,2.026084e-05,3,190066
717.02,Queens County,New York,959.0,4022.0,071702,36081071702,7768,9594,226980.0,0.0,40.733477,-73.8628305,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02597323075,2.419675e-05,3,226981
719.0,Queens County,New York,705.0,2525.0,071900,36081071900,9218,11256,165953.0,0.0,40.7346875,-73.8556228,35620.0,"New York-Newark-Jersey City, N",3.030989,3.0,0.01685921682,1.769163e-05,3,165956
723.0,Queens County,New York,534.0,2043.0,072300,36081072300,7676,9476,470056.0,0.0,40.7162398,-73.847744,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03332868629,5.009617e-05,2,470054
729.0,Queens County,New York,315.0,1341.0,072900,36081072900,9090,11113,193731.0,0.0,40.7128119,-73.8521815,35620.0,"New York-Newark-Jersey City, N",2.672518,2.7,0.01867143048,2.064577e-05,3,193730
731.0,Queens County,New York,384.0,1535.0,073100,36081073100,9094,11117,189843.0,0.0,40.7109534,-73.8463317,35620.0,"New York-Newark-Jersey City, N",2.765107,2.8,0.02289013621,2.023105e-05,3,189844
737.0,Queens County,New York,546.0,2052.0,073700,36081073700,9095,11118,210609.0,0.0,40.7184405,-73.8432492,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01928408943,2.24464e-05,2,210609
739.0,Queens County,New York,1503.0,5530.0,073900,36081073900,9091,11114,224293.0,0.0,40.7236929,-73.8442715,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.02312459574,2.390674e-05,1,224293
741.0,Queens County,New York,797.0,3057.0,074100,36081074100,9321,11364,172198.0,0.0,40.7282813,-73.8470444,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01809435339,1.83552e-05,1,172197
745.0,Queens County,New York,1058.0,4104.0,074500,36081074500,9092,11115,174486.0,0.0,40.7361049,-73.8508368,35620.0,"New York-Newark-Jersey City, N",3.011451,3.0,0.02104171859,1.86015e-05,3,174487
749.0,Queens County,New York,389.0,1440.0,074900,36081074900,7670,9470,359060.0,0.0,40.7132499,-73.8400754,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02551842753,3.826572e-05,2,359065
757.02,Queens County,New York,1229.0,5409.0,075702,36081075702,7764,9590,352706.0,0.0,40.7243375,-73.8401994,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.02745921761,3.7594e-05,1,352704
769.01,Queens County,New York,980.0,4081.0,076901,36081076901,9253,11292,181026.0,0.0,40.7164575,-73.8375688,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02424682991,1.9293e-05,2,181026
769.02,Queens County,New York,277.0,1158.0,076902,36081076902,9093,11116,101240.0,0.0,40.7150342,-73.8340325,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01428927103,1.078955e-05,2,101241
773.0,Queens County,New York,529.0,2049.0,077300,36081077300,9096,11119,279069.0,0.0,40.7109133,-73.8352803,35620.0,"New York-Newark-Jersey City, N",2.056107,2.1,0.03148221636,2.973963e-05,2,279070
775.0,Queens County,New York,512.0,2213.0,077500,36081077500,9097,11120,229489.0,0.0,40.7091018,-73.8323371,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0237699961,2.445498e-05,2,229486
779.03,Queens County,New York,794.0,3234.0,077903,36081077903,9098,11122,263829.0,0.0,40.7192184,-73.8215941,35620.0,"New York-Newark-Jersey City, N",2.172816,2.2,0.02330984424,2.811882e-05,2,263828
779.04,Queens County,New York,1368.0,5783.0,077904,36081077904,9259,11299,385726.0,0.0,40.7209651,-73.8141647,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02715318462,4.111146e-05,3,385723
779.05,Queens County,New York,716.0,2873.0,077905,36081077905,9099,11123,275174.0,0.0,40.7173276,-73.8129618,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0286845524,2.932719e-05,3,275173
779.08,Queens County,New York,604.0,3048.0,077908,36081077908,10107,12212,200497.0,0.0,40.7256168,-73.8136929,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01932461419,2.137084e-05,3,200496
788.0,Queens County,New York,420.0,1935.0,078800,36081078800,9100,11124,192534.0,0.0,40.670331,-73.7903645,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02006753902,2.050547e-05,3,192534
790.0,Queens County,New York,594.0,2527.0,079000,36081079000,9155,11187,260592.0,0.0,40.6724831,-73.7966161,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02559779591,2.775475e-05,3,260592
792.0,Queens County,New York,437.0,2488.0,079200,36081079200,9101,11125,363822.0,0.0,40.6689234,-73.7969557,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02718290156,3.874717e-05,3,363820
797.01,Queens County,New York,1838.0,6669.0,079701,36081079701,7765,9591,111312.0,0.0,40.7533454,-73.824756,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01620407811,1.18697e-05,3,111313
797.02,Queens County,New York,1009.0,4259.0,079702,36081079702,7629,9413,285450.0,0.0,40.7513617,-73.8293898,35620.0,"New York-Newark-Jersey City, N",3.786157,3.8,0.0267832525,3.043791e-05,4,285452
799.0,Queens County,New York,761.0,3215.0,079900,36081079900,9102,11127,287107.0,0.0,40.7469887,-73.8273758,35620.0,"New York-Newark-Jersey City, N",3.000787,3.0,0.02503452778,3.061267e-05,3,287109
803.01,Queens County,New York,874.0,3804.0,080301,36081080301,8942,10941,315989.0,0.0,40.7447985,-73.8308776,35620.0,"New York-Newark-Jersey City, N",3.003638,3.0,0.03468959193,3.369073e-05,3,315988
814.0,Queens County,New York,930.0,4488.0,081400,36081081400,8943,10944,369558.0,0.0,40.6707019,-73.8039344,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0259249264,3.93592e-05,3,369557
818.0,Queens County,New York,794.0,4084.0,081800,36081081800,8944,10945,375118.0,0.0,40.6705126,-73.8090801,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03064926112,3.995124e-05,3,375117
837.0,Queens County,New York,1333.0,5398.0,083700,36081083700,8966,10968,780781.0,0.0,40.7447536,-73.8197846,35620.0,"New York-Newark-Jersey City, N",3.068863,3.1,0.04362344239,8.324729e-05,3,780783
838.0,Queens County,New York,1332.0,4994.0,083800,36081083800,8967,10969,495382.0,0.0,40.6702951,-73.8195098,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03554174195,5.27597e-05,3,495382
840.0,Queens County,New York,1621.0,6148.0,084000,36081084000,8968,10970,568482.0,0.0,40.6739493,-73.8176533,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03850788822,6.054831e-05,3,568482
845.0,Queens County,New York,1317.0,5010.0,084500,36081084500,8969,10971,188674.0,0.0,40.7499613,-73.820228,35620.0,"New York-Newark-Jersey City, N",3.095546,3.1,0.02209410875,2.011808e-05,3,188674
846.01,Queens County,New York,693.0,2941.0,084601,36081084601,8970,10972,331161.0,0.0,40.667342,-73.8217805,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0331488446,3.526822e-05,3,331162
846.02,Queens County,New York,180.0,992.0,084602,36081084602,8996,11004,716802.0,0.0,40.6651282,-73.8166208,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.06675633818,7.633571e-05,3,716799
849.01,Queens County,New York,643.0,2855.0,084901,36081084901,7775,9604,203934.0,0.0,40.753948,-73.8340605,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02329914596,2.174672e-05,4,203936
849.02,Queens County,New York,1211.0,4394.0,084902,36081084902,9125,11154,99545.0,0.0,40.7562617,-73.8308263,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01504842032,1.061524e-05,4,99545
853.0,Queens County,New York,1509.0,5634.0,085300,36081085300,9254,11293,195226.0,0.0,40.757152,-73.8276531,35620.0,"New York-Newark-Jersey City, N",3.414131,3.4,0.02548247178,2.081886e-05,4,195226
857.0,Queens County,New York,1242.0,5074.0,085700,36081085700,9211,11249,132521.0,0.0,40.7570602,-73.8230578,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01788368395,1.413192e-05,3,132520
859.0,Queens County,New York,1427.0,5363.0,085900,36081085900,9291,11332,146217.0,0.0,40.7549868,-73.8207972,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01971359128,1.559207e-05,3,146217
861.0,Queens County,New York,601.0,2121.0,086100,36081086100,8997,11005,148788.0,0.0,40.7568129,-73.8178758,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02063295001,1.58666e-05,3,148788
863.0,Queens County,New York,1525.0,6707.0,086300,36081086300,8998,11006,144150.0,0.0,40.7612685,-73.8199413,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0158664919,1.537313e-05,3,144150
864.0,Queens County,New York,579.0,2671.0,086400,36081086400,8999,11007,1120711.0,0.0,40.6733398,-73.8315832,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0465956912,0.0001193645,3,1120710
865.0,Queens County,New York,886.0,4270.0,086500,36081086500,9000,11008,158252.0,0.0,40.7626869,-73.8251718,35620.0,"New York-Newark-Jersey City, N",3.001504,3.0,0.01663038769,1.687731e-05,3,158252
869.0,Queens County,New York,319.0,1640.0,086900,36081086900,7677,9477,595378.0,18201.0,40.7652626,-73.83371,35620.0,"New York-Newark-Jersey City, N",3.970517,4.0,0.03779314329,6.544018e-05,4,613581
871.0,Queens County,New York,836.0,2842.0,087100,36081087100,9001,11009,412418.0,27328.0,40.7589475,-73.833256,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03760125917,4.689597e-05,4,439748
884.0,Queens County,New York,2234.0,8442.0,088400,36081088400,9002,11010,1557917.0,621618.0,40.6557283,-73.833707,35620.0,"New York-Newark-Jersey City, N",3.020379,3.0,0.07097679094,0.00023207723,3,2179533
889.02,Queens County,New York,1519.0,5184.0,088902,36081088902,9116,11144,288396.0,0.0,40.7685478,-73.8298124,35620.0,"New York-Newark-Jersey City, N",3.928936,3.9,0.02499475891,3.075978e-05,4,288396
889.03,Queens County,New York,1198.0,4836.0,088903,36081088903,9117,11145,369072.0,0.0,40.7757495,-73.8269712,35620.0,"New York-Newark-Jersey City, N",2.764802,2.8,0.03419595432,3.936894e-05,3,369075
919.0,Queens County,New York,1067.0,5444.0,091900,36081091900,9331,11374,450775.0,327380.0,40.7764062,-73.8484646,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05755262483,8.300662e-05,3,778154
922.0,Queens County,New York,592.0,1995.0,092200,36081092200,8575,10527,633705.0,699996.0,40.5732499,-73.8598028,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.06627838391,0.00014183935,2,1333702
925.0,Queens County,New York,721.0,3211.0,092500,36081092500,9288,11329,312425.0,0.0,40.7824818,-73.844768,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0246753982,3.332922e-05,3,312423
928.0,Queens County,New York,1079.0,3731.0,092800,36081092800,8573,10524,762718.0,897590.0,40.5731798,-73.8518167,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.06725008673,0.00017657744,2,1660307
929.0,Queens County,New York,1721.0,6996.0,092900,36081092900,8574,10525,956919.0,2446820.0,40.7895942,-73.8534303,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.07803882175,0.00036314394,3,3403735
934.01,Queens County,New York,838.0,3851.0,093401,36081093401,7769,9596,542009.0,554670.0,40.5813729,-73.8465839,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.05643989727,0.00011664415,2,1096682
934.02,Queens County,New York,948.0,4269.0,093402,36081093402,7770,9597,394743.0,460266.0,40.5756304,-73.8402862,35620.0,"New York-Newark-Jersey City, N",2.010533,2.0,0.04588158589,9.093447e-05,2,855011
938.0,Queens County,New York,817.0,5176.0,093800,36081093800,8576,10528,809668.0,1300951.0,40.5797628,-73.8293271,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.06409465245,0.00022448898,3,2110619
939.0,Queens County,New York,1399.0,5885.0,093900,36081093900,9169,11202,656191.0,881592.0,40.7938731,-73.8429655,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.06952379871,0.00016408294,3,1537782
942.01,Queens County,New York,754.0,2988.0,094201,36081094201,9170,11203,347514.0,199843.0,40.5857865,-73.8213404,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03459837914,5.82226e-05,3,547356
942.02,Queens County,New York,1354.0,5479.0,094202,36081094202,9171,11204,713774.0,458004.0,40.5913939,-73.8105575,35620.0,"New York-Newark-Jersey City, N",3.373422,3.4,0.04967727623,0.00012465311,4,1171786
942.03,Queens County,New York,1636.0,6295.0,094203,36081094203,9172,11205,509890.0,1050429.0,40.5850662,-73.8101695,35620.0,"New York-Newark-Jersey City, N",3.03553,3.0,0.05769593349,0.00016596454,3,1560319
945.0,Queens County,New York,1019.0,3654.0,094500,36081094500,10029,12123,1527718.0,872808.0,40.792754,-73.8288779,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0826425989,0.00025611853,3,2400523
947.0,Queens County,New York,551.0,2095.0,094700,36081094700,10030,12124,272641.0,0.0,40.7855766,-73.8413716,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02764183595,2.908665e-05,3,272641
954.0,Queens County,New York,1367.0,6255.0,095400,36081095400,7625,9408,808825.0,559625.0,40.5916392,-73.7993734,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.06516129814,0.00014557577,3,1368450
964.0,Queens County,New York,1579.0,6877.0,096400,36081096400,10031,12125,862705.0,615737.0,40.5925505,-73.7918429,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.06485430661,0.00015727891,3,1478444
972.02,Queens County,New York,767.0,3282.0,097202,36081097202,9255,11294,576641.0,1132095.0,40.5910232,-73.7800977,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05856234677,0.0001817698,3,1708736
972.04,Queens County,New York,848.0,3972.0,097204,36081097204,10113,12218,391826.0,0.0,40.593907,-73.7811283,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03698022923,4.168399e-05,3,391828
2.01,New York County,New York,660.0,2761.0,000201,36061000201,8684,10645,90233.0,75976.0,40.7098961,-73.9855833,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02299502449,1.771225e-05,4,166210
2.02,New York County,New York,1729.0,6908.0,000202,36061000202,8685,10646,310040.0,428737.0,40.7056637,-73.9814548,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03658286304,7.872825e-05,4,738778
6.0,New York County,New York,2586.0,10628.0,000600,36061000600,8686,10648,240406.0,176018.0,40.7102579,-73.9880558,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02817360776,4.43767e-05,4,416425
8.0,New York County,New York,2402.0,9292.0,000800,36061000800,8668,10629,220708.0,167906.0,40.7101181,-73.9932525,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03096295473,4.141263e-05,4,388613
