ct2010,building count,census,county,state,income,population,tract,GEOID20,INTPTLAT20,INTPTLON20
581.0,374,581.0,Queens County,New York,803.0,3068.0,58100,36081058100,40.7039692,-73.8937889
582.0,1408,582.0,Kings County,New York,629.0,2554.0,58200,36047058200,40.5985399,-73.9592618
582.0,1408,582.0,Queens County,New York,1239.0,5034.0,58200,36081058200,40.706989,-73.7375538
583.0,482,583.0,Queens County,New York,1012.0,3565.0,58300,36081058300,40.701938,-73.8976203
584.0,403,584.0,Kings County,New York,922.0,3530.0,58400,36047058400,40.5940748,-73.9586719
585.0,558,585.0,Queens County,New York,1080.0,4501.0,58500,36081058500,40.704371,-73.8994203
586.0,448,586.0,Kings County,New York,708.0,2689.0,58600,36047058600,40.594564,-73.9546136
587.0,427,587.0,Queens County,New York,846.0,3468.0,58700,36081058700,40.7071439,-73.9002784
588.0,288,588.0,Kings County,New York,812.0,3357.0,58800,36047058800,40.5896217,-73.9585479
589.0,733,589.0,Queens County,New York,1083.0,5147.0,58900,36081058900,40.7062404,-73.9050398
590.0,639,590.0,Kings County,New York,419.0,1722.0,59000,36047059000,40.5899909,-73.954687
590.0,639,590.0,Queens County,New York,276.0,1313.0,59000,36081059000,40.7012577,-73.7369979
591.0,1093,591.0,Kings County,New York,734.0,3595.0,59100,36047059100,40.7235304,-73.9429338
591.0,1093,591.0,Queens County,New York,1215.0,5367.0,59100,36081059100,40.7081118,-73.9097807
592.0,734,592.0,Kings County,New York,1162.0,4013.0,59200,36047059200,40.5923379,-73.9514508
593.0,990,593.0,Kings County,New York,463.0,2121.0,59300,36047059300,40.7259963,-73.9383333
593.0,990,593.0,Queens County,New York,1017.0,3975.0,59300,36081059300,40.710208,-73.9026508
594.0,468,594.0,Queens County,New York,452.0,1787.0,59400,36081059400,40.6984691,-73.7311844
594.02,922,594.02,Kings County,New York,1492.0,5248.0,59402,36047059402,40.5946146,-73.9430181
596.0,607,596.0,Kings County,New York,605.0,2264.0,59600,36047059600,40.5910968,-73.9400566
596.0,607,596.0,Queens County,New York,299.0,1312.0,59600,36081059600,40.6971372,-73.7370565
598.0,906,598.0,Kings County,New York,936.0,3526.0,59800,36047059800,40.5878962,-73.9362265
598.0,906,598.0,Queens County,New York,436.0,1807.0,59800,36081059800,40.6982947,-73.7406666
599.0,371,599.0,Queens County,New York,339.0,1198.0,59900,36081059900,40.7172449,-73.902132
600.0,1134,600.0,Kings County,New York,1680.0,5963.0,60000,36047060000,40.5870743,-73.9456922
600.0,1134,600.0,Queens County,New York,304.0,1126.0,60000,36081060000,40.695063,-73.7333032
601.0,433,601.0,Queens County,New York,515.0,2336.0,60100,36081060100,40.7152135,-73.9024125
603.0,406,603.0,Queens County,New York,499.0,2079.0,60300,36081060300,40.7139219,-73.8990012
606.0,626,606.0,Kings County,New York,677.0,2830.0,60600,36047060600,40.5864642,-73.9561214
606.0,626,606.0,Queens County,New York,292.0,1158.0,60600,36081060600,40.6917471,-73.7353308
608.0,619,608.0,Kings County,New York,907.0,3673.0,60800,36047060800,40.5839493,-73.9490961
608.0,619,608.0,Queens County,New York,380.0,1568.0,60800,36081060800,40.6936037,-73.7413143
610.0,351,610.0,Queens County,New York,326.0,1554.0,61000,36081061000,40.6901782,-73.7432503
610.02,82,610.02,Kings County,New York,1558.0,5035.0,61002,36047061002,40.5752803,-73.9555451
610.03,230,610.03,Kings County,New York,386.0,1705.0,61003,36047061003,40.5814312,-73.9586937
610.04,365,610.04,Kings County,New York,1561.0,5913.0,61004,36047061004,40.5798742,-73.9557652
612.0,723,612.0,Kings County,New York,331.0,1062.0,61200,36047061200,40.5808755,-73.9493716
612.0,723,612.0,Queens County,New York,463.0,2078.0,61200,36081061200,40.6882912,-73.7367254
613.01,776,613.01,Queens County,New York,1262.0,5446.0,61301,36081061301,40.7089649,-73.8931848
614.0,332,614.0,Queens County,New York,337.0,1432.0,61400,36081061400,40.6861196,-73.7295117
616.0,426,616.0,Kings County,New York,325.0,1424.0,61600,36047061600,40.5767201,-73.9428777
616.02,390,616.02,Queens County,New York,267.0,1047.0,61602,36081061602,40.6775523,-73.7292421
618.0,282,618.0,Queens County,New York,377.0,1726.0,61800,36081061800,40.6768943,-73.7364182
619.0,609,619.0,Queens County,New York,854.0,3398.0,61900,36081061900,40.7097907,-73.8770975
620.0,954,620.0,Kings County,New York,577.0,1847.0,62000,36047062000,40.5788518,-73.9460579
620.0,954,620.0,Queens County,New York,429.0,1490.0,62000,36081062000,40.681056,-73.7378193
621.0,599,621.0,Queens County,New York,698.0,2697.0,62100,36081062100,40.7100147,-73.8726646
622.0,968,622.0,Kings County,New York,580.0,2540.0,62200,36047062200,40.5849933,-73.9355825
622.0,968,622.0,Queens County,New York,518.0,2131.0,62200,36081062200,40.6919497,-73.7288802
623.0,403,623.0,Queens County,New York,563.0,2266.0,62300,36081062300,40.7043812,-73.8781847
625.0,523,625.0,Queens County,New York,560.0,2484.0,62500,36081062500,40.704132,-73.8824139
626.0,1129,626.0,Kings County,New York,731.0,2776.0,62600,36047062600,40.5923334,-73.9344391
626.0,1129,626.0,Queens County,New York,609.0,2622.0,62600,36081062600,40.6819741,-73.7481021
627.0,533,627.0,Queens County,New York,720.0,2861.0,62700,36081062700,40.7037717,-73.8864539
628.0,2249,628.0,Kings County,New York,1321.0,4702.0,62800,36047062800,40.589588,-73.9273296
629.0,481,629.0,Queens County,New York,818.0,3156.0,62900,36081062900,40.7009309,-73.8829632
630.0,493,630.0,Queens County,New York,398.0,1476.0,63000,36081063000,40.6802878,-73.7435795
632.0,817,632.0,Kings County,New York,379.0,1497.0,63200,36047063200,40.5997604,-73.9315683
632.0,817,632.0,Queens County,New York,547.0,2441.0,63200,36081063200,40.6765164,-73.7405087
633.01,356,633.01,Queens County,New York,405.0,1608.0,63301,36081063301,40.7044837,-73.8745715
633.02,407,633.02,Queens County,New York,377.0,1527.0,63302,36081063302,40.7053937,-73.8714054
635.0,565,635.0,Queens County,New York,674.0,2521.0,63500,36081063500,40.7047392,-73.8669609
636.0,407,636.0,Kings County,New York,333.0,1242.0,63600,36047063600,40.6099355,-73.9361435
637.0,939,637.0,Queens County,New York,955.0,3367.0,63700,36081063700,40.70836,-73.8622857
638.0,1326,638.0,Kings County,New York,554.0,2048.0,63800,36047063800,40.608074,-73.9403
638.0,1326,638.0,Queens County,New York,780.0,3358.0,63800,36081063800,40.6698445,-73.7330485
639.0,489,639.0,Queens County,New York,656.0,2978.0,63900,36081063900,40.7038953,-73.8569266
640.0,437,640.0,Kings County,New York,432.0,1623.0,64000,36047064000,40.6109971,-73.9402463
641.01,48,641.01,Queens County,New York,609.0,2288.0,64101,36081064101,40.6992056,-73.8517393
642.0,344,642.0,Kings County,New York,574.0,2243.0,64200,36047064200,40.6121974,-73.9463939
644.0,534,644.0,Kings County,New York,677.0,2980.0,64400,36047064400,40.6137965,-73.9424791
645.0,568,645.0,Queens County,New York,461.0,1876.0,64500,36081064500,40.7091221,-73.85225
646.0,1313,646.0,Kings County,New York,591.0,1996.0,64600,36047064600,40.6159147,-73.9395351
646.0,1313,646.0,Queens County,New York,825.0,3156.0,64600,36081064600,40.672774,-73.7423253
648.0,441,648.0,Kings County,New York,546.0,2349.0,64800,36047064800,40.6176898,-73.9364602
650.0,1072,650.0,Kings County,New York,387.0,1542.0,65000,36047065000,40.6199785,-73.9336466
650.0,1072,650.0,Queens County,New York,665.0,2801.0,65000,36081065000,40.6694592,-73.7448233
652.0,379,652.0,Kings County,New York,353.0,1076.0,65200,36047065200,40.614762,-73.9300726
654.0,1155,654.0,Kings County,New York,457.0,1451.0,65400,36047065400,40.6129487,-73.9318078
656.0,1553,656.0,Kings County,New York,478.0,1752.0,65600,36047065600,40.6130109,-73.9349822
656.0,1553,656.0,Queens County,New York,1257.0,4896.0,65600,36081065600,40.6598267,-73.7295592
657.02,338,657.02,Queens County,New York,431.0,1491.0,65702,36081065702,40.7133356,-73.8829609
657.03,695,657.03,Queens County,New York,850.0,3020.0,65703,36081065703,40.7151186,-73.8752977
658.0,536,658.0,Kings County,New York,417.0,1740.0,65800,36047065800,40.6080828,-73.9312005
659.0,494,659.0,Queens County,New York,511.0,1941.0,65900,36081065900,40.7155449,-73.8824808
660.0,1195,660.0,Kings County,New York,510.0,2067.0,66000,36047066000,40.6090466,-73.92808
660.0,1195,660.0,Queens County,New York,898.0,3403.0,66000,36081066000,40.6585743,-73.7333631
662.0,409,662.0,Kings County,New York,445.0,1326.0,66200,36047066200,40.6093052,-73.924372
665.01,819,665.01,Queens County,New York,987.0,3948.0,66501,36081066501,40.7193458,-73.887358
667.01,753,667.01,Queens County,New York,806.0,3047.0,66701,36081066701,40.7218219,-73.8913365
669.0,488,669.0,Queens County,New York,456.0,1687.0,66900,36081066900,40.723567,-73.8859216
670.0,498,670.0,Kings County,New York,726.0,2888.0,67000,36047067000,40.6127246,-73.9227642
672.0,317,672.0,Kings County,New York,440.0,1832.0,67200,36047067200,40.618747,-73.9278042
674.0,499,674.0,Kings County,New York,482.0,1848.0,67400,36047067400,40.6198305,-73.9302723
676.0,391,676.0,Kings County,New York,470.0,1773.0,67600,36047067600,40.624995,-73.9272011
677.0,583,677.0,Queens County,New York,548.0,1820.0,67700,36081067700,40.7191106,-73.8724306
678.0,467,678.0,Kings County,New York,803.0,3122.0,67800,36047067800,40.6261489,-73.922779
679.0,437,679.0,Queens County,New York,973.0,4325.0,67900,36081067900,40.7241179,-73.8701838
680.0,1589,680.0,Kings County,New York,519.0,2153.0,68000,36047068000,40.6213764,-73.9251879
680.0,1589,680.0,Queens County,New York,1233.0,5212.0,68000,36081068000,40.6637096,-73.7500759
682.0,913,682.0,Kings County,New York,729.0,2480.0,68200,36047068200,40.6166469,-73.9241304
682.0,913,682.0,Queens County,New York,238.0,974.0,68200,36081068200,40.6677937,-73.7504129
686.0,255,686.0,Kings County,New York,380.0,1596.0,68600,36047068600,40.6148226,-73.9172817
687.0,421,687.0,Queens County,New York,1094.0,4002.0,68700,36081068700,40.7303105,-73.8692955
688.0,462,688.0,Kings County,New York,436.0,1796.0,68800,36047068800,40.6172158,-73.9191004
690.0,1120,690.0,Kings County,New York,487.0,1994.0,69000,36047069000,40.6199654,-73.9206701
690.0,1120,690.0,Queens County,New York,784.0,3746.0,69000,36081069000,40.6603465,-73.7554142
692.0,503,692.0,Kings County,New York,671.0,2434.0,69200,36047069200,40.6236755,-73.9200888
693.0,161,693.0,Queens County,New York,686.0,2791.0,69300,36081069300,40.7288894,-73.8632273
694.0,679,694.0,Queens County,New York,795.0,3352.0,69400,36081069400,40.6551441,-73.7493644
695.0,426,695.0,Queens County,New York,622.0,2247.0,69500,36081069500,40.7260562,-73.8675083
696.02,1193,696.02,Kings County,New York,1593.0,5247.0,69602,36047069602,40.622761,-73.9092489
697.01,110,697.01,Queens County,New York,994.0,4071.0,69701,36081069701,40.7268771,-73.8602046
697.02,817,697.02,Queens County,New York,988.0,3637.0,69702,36081069702,40.722253,-73.8628711
698.0,433,698.0,Kings County,New York,343.0,1351.0,69800,36047069800,40.6112503,-73.9170851
700.0,412,700.0,Kings County,New York,379.0,1419.0,70000,36047070000,40.6200459,-73.9067408
703.0,535,703.0,Queens County,New York,538.0,2129.0,70300,36081070300,40.7162794,-73.8593568
707.0,654,707.0,Queens County,New York,693.0,2535.0,70700,36081070700,40.7150711,-73.8555663
709.0,604,709.0,Queens County,New York,748.0,2992.0,70900,36081070900,40.7192652,-73.8550205
711.0,457,711.0,Queens County,New York,1521.0,6162.0,71100,36081071100,40.7220697,-73.8524948
713.06,246,713.06,Queens County,New York,1668.0,6678.0,71306,36081071306,40.7261621,-73.8560468
717.01,73,717.01,Queens County,New York,1214.0,4844.0,71701,36081071701,40.7313333,-73.859881
717.02,39,717.02,Queens County,New York,959.0,4022.0,71702,36081071702,40.733477,-73.8628305
719.0,305,719.0,Queens County,New York,705.0,2525.0,71900,36081071900,40.7346875,-73.8556228
722.0,577,722.0,Kings County,New York,797.0,3067.0,72200,36047072200,40.6319998,-73.9243888
723.0,652,723.0,Queens County,New York,534.0,2043.0,72300,36081072300,40.7162398,-73.847744
724.0,412,724.0,Kings County,New York,507.0,1883.0,72400,36047072400,40.6341061,-73.9270557
726.0,556,726.0,Kings County,New York,567.0,2421.0,72600,36047072600,40.6324139,-73.9338762
728.0,457,728.0,Kings County,New York,1013.0,3787.0,72800,36047072800,40.6294856,-73.9270042
729.0,434,729.0,Queens County,New York,315.0,1341.0,72900,36081072900,40.7128119,-73.8521815
730.0,485,730.0,Kings County,New York,652.0,2526.0,73000,36047073000,40.6262004,-73.9298509
731.0,509,731.0,Queens County,New York,384.0,1535.0,73100,36081073100,40.7109534,-73.8463317
732.0,429,732.0,Kings County,New York,476.0,2162.0,73200,36047073200,40.6279296,-73.9336064
734.0,365,734.0,Kings County,New York,443.0,1698.0,73400,36047073400,40.6278153,-73.9374778
736.0,362,736.0,Kings County,New York,943.0,3383.0,73600,36047073600,40.6240356,-73.9357989
737.0,229,737.0,Queens County,New York,546.0,2052.0,73700,36081073700,40.7184405,-73.8432492
738.0,438,738.0,Kings County,New York,935.0,3606.0,73800,36047073800,40.6224095,-73.9390773
739.0,130,739.0,Queens County,New York,1503.0,5530.0,73900,36081073900,40.7236929,-73.8442715
740.0,382,740.0,Kings County,New York,846.0,3649.0,74000,36047074000,40.6273942,-73.9412567
741.0,141,741.0,Queens County,New York,797.0,3057.0,74100,36081074100,40.7282813,-73.8470444
742.0,504,742.0,Kings County,New York,742.0,3051.0,74200,36047074200,40.6269944,-73.9449753
744.0,500,744.0,Kings County,New York,585.0,2611.0,74400,36047074400,40.6223292,-73.9431173
745.0,164,745.0,Queens County,New York,1058.0,4104.0,74500,36081074500,40.7361049,-73.8508368
746.0,404,746.0,Kings County,New York,552.0,2654.0,74600,36047074600,40.6186094,-73.942635
748.0,345,748.0,Kings County,New York,410.0,1867.0,74800,36047074800,40.6218931,-73.9468957
749.0,565,749.0,Queens County,New York,389.0,1440.0,74900,36081074900,40.7132499,-73.8400754
750.0,460,750.0,Kings County,New York,661.0,2688.0,75000,36047075000,40.6265678,-73.948766
752.0,300,752.0,Kings County,New York,259.0,1007.0,75200,36047075200,40.6261531,-73.9525462
754.0,345,754.0,Kings County,New York,324.0,1225.0,75400,36047075400,40.6214738,-73.9507115
756.0,349,756.0,Kings County,New York,516.0,2027.0,75600,36047075600,40.6168562,-73.9479894
757.02,333,757.02,Queens County,New York,1229.0,5409.0,75702,36081075702,40.7243375,-73.8401994
758.0,405,758.0,Kings County,New York,459.0,1555.0,75800,36047075800,40.6164751,-73.9519619
760.0,294,760.0,Kings County,New York,648.0,2695.0,76000,36047076000,40.6213569,-73.9547885
762.0,257,762.0,Kings County,New York,1130.0,4729.0,76200,36047076200,40.6257185,-73.9564859
764.0,181,764.0,Kings County,New York,831.0,3607.0,76400,36047076400,40.6319262,-73.9586448
766.0,112,766.0,Kings County,New York,497.0,2056.0,76600,36047076600,40.6331871,-73.956842
768.0,457,768.0,Kings County,New York,812.0,3575.0,76800,36047076800,40.6188042,-73.9608017
769.01,269,769.01,Queens County,New York,980.0,4081.0,76901,36081076901,40.7164575,-73.8375688
769.02,90,769.02,Queens County,New York,277.0,1158.0,76902,36081076902,40.7150342,-73.8340325
770.0,256,770.0,Kings County,New York,584.0,2672.0,77000,36047077000,40.6361361,-73.9538295
772.0,363,772.0,Kings County,New York,800.0,3250.0,77200,36047077200,40.6316094,-73.953177
773.0,114,773.0,Queens County,New York,529.0,2049.0,77300,36081077300,40.7109133,-73.8352803
774.0,168,774.0,Kings County,New York,882.0,3321.0,77400,36047077400,40.63168,-73.947607
775.0,262,775.0,Queens County,New York,512.0,2213.0,77500,36081077500,40.7091018,-73.8323371
776.0,349,776.0,Kings County,New York,955.0,3707.0,77600,36047077600,40.6309255,-73.9411361
779.03,124,779.03,Queens County,New York,794.0,3234.0,77903,36081077903,40.7192184,-73.8215941
779.04,917,779.04,Queens County,New York,1368.0,5783.0,77904,36081077904,40.7209651,-73.8141647
779.05,60,779.05,Queens County,New York,716.0,2873.0,77905,36081077905,40.7173276,-73.8129618
779.08,78,779.08,Queens County,New York,604.0,3048.0,77908,36081077908,40.7256168,-73.8136929
780.0,470,780.0,Kings County,New York,521.0,2260.0,78000,36047078000,40.6344979,-73.9391486
782.0,347,782.0,Kings County,New York,1250.0,4667.0,78200,36047078200,40.6378537,-73.9414429
784.0,407,784.0,Kings County,New York,661.0,2316.0,78400,36047078400,40.6342624,-73.9429558
788.0,746,788.0,Queens County,New York,420.0,1935.0,78800,36081078800,40.670331,-73.7903645
790.0,982,790.0,Queens County,New York,594.0,2527.0,79000,36081079000,40.6724831,-73.7966161
792.0,986,792.0,Queens County,New York,437.0,2488.0,79200,36081079200,40.6689234,-73.7969557
794.0,274,794.0,Kings County,New York,377.0,1758.0,79400,36047079400,40.6486053,-73.955286
796.01,225,796.01,Kings County,New York,807.0,3630.0,79601,36047079601,40.6565964,-73.9582723
796.02,156,796.02,Kings County,New York,1172.0,4949.0,79602,36047079602,40.6527603,-73.9576551
797.01,93,797.01,Queens County,New York,1838.0,6669.0,79701,36081079701,40.7533454,-73.824756
797.02,229,797.02,Queens County,New York,1009.0,4259.0,79702,36081079702,40.7513617,-73.8293898
798.01,287,798.01,Kings County,New York,623.0,3121.0,79801,36047079801,40.6600109,-73.9587186
798.02,106,798.02,Kings County,New York,1119.0,5197.0,79802,36047079802,40.6579906,-73.9613711
799.0,566,799.0,Queens County,New York,761.0,3215.0,79900,36081079900,40.7469887,-73.8273758
800.0,566,800.0,Kings County,New York,826.0,3451.0,80000,36047080000,40.660686,-73.9537667
802.0,399,802.0,Kings County,New York,994.0,4764.0,80200,36047080200,40.6576399,-73.9534407
803.01,692,803.01,Queens County,New York,874.0,3804.0,80301,36081080301,40.7447985,-73.8308776
804.0,412,804.0,Kings County,New York,685.0,3147.0,80400,36047080400,40.6589744,-73.9489902
806.0,363,806.0,Kings County,New York,777.0,3199.0,80600,36047080600,40.661659,-73.9438615
810.0,227,810.0,Kings County,New York,473.0,2202.0,81000,36047081000,40.659113,-73.9445489
814.0,1267,814.0,Kings County,New York,619.0,2485.0,81400,36047081400,40.6536407,-73.940238
814.0,1267,814.0,Queens County,New York,930.0,4488.0,81400,36081081400,40.6707019,-73.8039344
816.0,319,816.0,Kings County,New York,702.0,2594.0,81600,36047081600,40.6535296,-73.9442053
818.0,951,818.0,Kings County,New York,991.0,4367.0,81800,36047081800,40.6530923,-73.9479752
818.0,951,818.0,Queens County,New York,794.0,4084.0,81800,36081081800,40.6705126,-73.8090801
820.0,216,820.0,Kings County,New York,1136.0,5247.0,82000,36047082000,40.653453,-73.9513097
822.0,242,822.0,Kings County,New York,1526.0,7257.0,82200,36047082200,40.6532888,-73.9544282
824.0,521,824.0,Kings County,New York,1084.0,4789.0,82400,36047082400,40.6488474,-73.9493577
826.0,587,826.0,Kings County,New York,1303.0,4428.0,82600,36047082600,40.6450647,-73.9489732
828.0,385,828.0,Kings County,New York,906.0,3797.0,82800,36047082800,40.640991,-73.9496047
830.0,347,830.0,Kings County,New York,1751.0,6560.0,83000,36047083000,40.640887,-73.9455028
832.0,429,832.0,Kings County,New York,543.0,2000.0,83200,36047083200,40.641524,-73.9416243
834.0,409,834.0,Kings County,New York,455.0,1524.0,83400,36047083400,40.6415499,-73.9384751
836.0,418,836.0,Kings County,New York,499.0,2048.0,83600,36047083600,40.6371028,-73.9351273
837.0,1292,837.0,Queens County,New York,1333.0,5398.0,83700,36081083700,40.7447536,-73.8197846
838.0,1594,838.0,Kings County,New York,562.0,2113.0,83800,36047083800,40.6417561,-73.935135
838.0,1594,838.0,Queens County,New York,1332.0,4994.0,83800,36081083800,40.6702951,-73.8195098
840.0,1778,840.0,Kings County,New York,619.0,2703.0,84000,36047084000,40.6419943,-73.931292
840.0,1778,840.0,Queens County,New York,1621.0,6148.0,84000,36081084000,40.6739493,-73.8176533
845.0,298,845.0,Queens County,New York,1317.0,5010.0,84500,36081084500,40.7499613,-73.820228
846.0,451,846.0,Kings County,New York,507.0,1899.0,84600,36047084600,40.642285,-73.9274549
846.01,565,846.01,Queens County,New York,693.0,2941.0,84601,36081084601,40.667342,-73.8217805
846.02,235,846.02,Queens County,New York,180.0,992.0,84602,36081084602,40.6651282,-73.8166208
848.0,372,848.0,Kings County,New York,400.0,1594.0,84800,36047084800,40.646427,-73.9278611
850.0,362,850.0,Kings County,New York,339.0,1609.0,85000,36047085000,40.6457434,-73.932316
853.0,126,853.0,Queens County,New York,1509.0,5634.0,85300,36081085300,40.757152,-73.8276531
854.0,383,854.0,Kings County,New York,520.0,1994.0,85400,36047085400,40.6443465,-73.943876
856.0,378,856.0,Kings County,New York,1009.0,3649.0,85600,36047085600,40.6486243,-73.9448274
857.0,108,857.0,Queens County,New York,1242.0,5074.0,85700,36081085700,40.7570602,-73.8230578
858.0,401,858.0,Kings County,New York,564.0,2049.0,85800,36047085800,40.6501596,-73.9389962
859.0,152,859.0,Queens County,New York,1427.0,5363.0,85900,36081085900,40.7549868,-73.8207972
860.0,460,860.0,Kings County,New York,1032.0,3480.0,86000,36047086000,40.6499865,-73.9329328
861.0,194,861.0,Queens County,New York,601.0,2121.0,86100,36081086100,40.7568129,-73.8178758
862.0,367,862.0,Kings County,New York,797.0,2832.0,86200,36047086200,40.6502164,-73.9282257
863.0,115,863.0,Queens County,New York,1525.0,6707.0,86300,36081086300,40.7612685,-73.8199413
864.0,888,864.0,Kings County,New York,608.0,2517.0,86400,36047086400,40.654339,-73.9238466
864.0,888,864.0,Queens County,New York,579.0,2671.0,86400,36081086400,40.6733398,-73.8315832
865.0,106,865.0,Queens County,New York,886.0,4270.0,86500,36081086500,40.7626869,-73.8251718
866.0,391,866.0,Kings County,New York,720.0,3106.0,86600,36047086600,40.656375,-73.9267616
868.0,410,868.0,Kings County,New York,863.0,3531.0,86800,36047086800,40.6543124,-73.9297309
869.0,456,869.0,Queens County,New York,319.0,1640.0,86900,36081086900,40.7652626,-73.83371
870.0,390,870.0,Kings County,New York,710.0,2950.0,87000,36047087000,40.6541803,-73.9334039
871.0,282,871.0,Queens County,New York,836.0,2842.0,87100,36081087100,40.7589475,-73.833256
872.0,381,872.0,Kings County,New York,649.0,2836.0,87200,36047087200,40.6536754,-73.9366498
874.01,301,874.01,Kings County,New York,1019.0,3982.0,87401,36047087401,40.6604744,-73.9384588
876.0,255,876.0,Kings County,New York,398.0,1770.0,87600,36047087600,40.6606478,-73.9357059
878.0,228,878.0,Kings County,New York,671.0,2296.0,87800,36047087800,40.6588465,-73.9310338
882.0,455,882.0,Kings County,New York,1271.0,6152.0,88200,36047088200,40.6604945,-73.9259817
884.0,2946,884.0,Kings County,New York,1266.0,4707.0,88400,36047088400,40.6622281,-73.9245506
884.0,2946,884.0,Queens County,New York,2234.0,8442.0,88400,36081088400,40.6557283,-73.833707
886.0,300,886.0,Kings County,New York,931.0,3873.0,88600,36047088600,40.657488,-73.9206765
888.0,387,888.0,Kings County,New York,1085.0,4060.0,88800,36047088800,40.6539409,-73.9180852
890.0,387,890.0,Kings County,New York,1221.0,5789.0,89000,36047089000,40.6569877,-73.9154892
892.0,2778,892.0,Kings County,New York,866.0,3224.0,89200,36047089200,40.6632821,-73.9219229
894.0,494,894.0,Kings County,New York,666.0,3245.0,89400,36047089400,40.6615039,-73.9164852
896.0,304,896.0,Kings County,New York,532.0,3041.0,89600,36047089600,40.6580074,-73.9124095
898.0,347,898.0,Kings County,New York,434.0,1907.0,89800,36047089800,40.6627861,-73.9137077
900.0,408,900.0,Kings County,New York,898.0,4158.0,90000,36047090000,40.666247,-73.9198123
902.0,472,902.0,Kings County,New York,499.0,3149.0,90200,36047090200,40.6675531,-73.9150074
906.0,191,906.0,Kings County,New York,759.0,3311.0,90600,36047090600,40.6701302,-73.9088595
908.0,275,908.0,Kings County,New York,350.0,5408.0,90800,36047090800,40.6713226,-73.9047719
910.0,59,910.0,Kings County,New York,969.0,4199.0,91000,36047091000,40.6657515,-73.9034065
912.0,9,912.0,Kings County,New York,1276.0,5549.0,91200,36047091200,40.665129,-73.9076346
916.0,416,916.0,Kings County,New York,722.0,3196.0,91600,36047091600,40.6591038,-73.9091012
918.0,395,918.0,Kings County,New York,453.0,2168.0,91800,36047091800,40.6616527,-73.9045855
919.0,932,919.0,Queens County,New York,1067.0,5444.0,91900,36081091900,40.7764062,-73.8484646
920.0,450,920.0,Kings County,New York,618.0,2227.0,92000,36047092000,40.6585644,-73.9029876
922.0,978,922.0,Kings County,New York,623.0,2390.0,92200,36047092200,40.6552406,-73.9063497
922.0,978,922.0,Queens County,New York,592.0,1995.0,92200,36081092200,40.5732499,-73.8598028
924.0,345,924.0,Kings County,New York,553.0,2176.0,92400,36047092400,40.6669331,-73.9114794
925.0,673,925.0,Queens County,New York,721.0,3211.0,92500,36081092500,40.7824818,-73.844768
928.0,1413,928.0,Kings County,New York,792.0,2764.0,92800,36047092800,40.6524793,-73.9117726
928.0,1413,928.0,Queens County,New York,1079.0,3731.0,92800,36081092800,40.5731798,-73.8518167
929.0,1346,929.0,Queens County,New York,1721.0,6996.0,92900,36081092900,40.7895942,-73.8534303
930.0,477,930.0,Kings County,New York,784.0,3107.0,93000,36047093000,40.649929,-73.9154075
932.0,377,932.0,Kings County,New York,303.0,1037.0,93200,36047093200,40.6375676,-73.9295091
934.0,517,934.0,Kings County,New York,672.0,2495.0,93400,36047093400,40.6489251,-73.9190149
934.01,824,934.01,Queens County,New York,838.0,3851.0,93401,36081093401,40.5813729,-73.8465839
934.02,525,934.02,Queens County,New York,948.0,4269.0,93402,36081093402,40.5756304,-73.8402862
936.0,307,936.0,Kings County,New York,417.0,1596.0,93600,36047093600,40.6487962,-73.9215837
938.0,654,938.0,Kings County,New York,729.0,2556.0,93800,36047093800,40.6504469,-73.9245581
938.0,654,938.0,Queens County,New York,817.0,5176.0,93800,36081093800,40.5797628,-73.8293271
939.0,918,939.0,Queens County,New York,1399.0,5885.0,93900,36081093900,40.7938731,-73.8429655
942.01,392,942.01,Queens County,New York,754.0,2988.0,94201,36081094201,40.5857865,-73.8213404
942.02,658,942.02,Queens County,New York,1354.0,5479.0,94202,36081094202,40.5913939,-73.8105575
942.03,176,942.03,Queens County,New York,1636.0,6295.0,94203,36081094203,40.5850662,-73.8101695
945.0,1279,945.0,Queens County,New York,1019.0,3654.0,94500,36081094500,40.792754,-73.8288779
946.0,413,946.0,Kings County,New York,515.0,2103.0,94600,36047094600,40.6446169,-73.9232797
947.0,532,947.0,Queens County,New York,551.0,2095.0,94700,36081094700,40.7855766,-73.8413716
954.0,1871,954.0,Kings County,New York,1082.0,4082.0,95400,36047095400,40.6389669,-73.9146325
954.0,1871,954.0,Queens County,New York,1367.0,6255.0,95400,36081095400,40.5916392,-73.7993734
956.0,570,956.0,Kings County,New York,1165.0,4434.0,95600,36047095600,40.6355741,-73.9109186
958.0,567,958.0,Kings County,New York,879.0,3109.0,95800,36047095800,40.6408221,-73.9116859
962.0,307,962.0,Kings County,New York,399.0,1833.0,96200,36047096200,40.6450267,-73.9105174
964.0,1487,964.0,Kings County,New York,495.0,2034.0,96400,36047096400,40.6419501,-73.9072687
964.0,1487,964.0,Queens County,New York,1579.0,6877.0,96400,36081096400,40.5925505,-73.7918429
966.0,420,966.0,Kings County,New York,654.0,2759.0,96600,36047096600,40.6406399,-73.903142
968.0,301,968.0,Kings County,New York,393.0,1549.0,96800,36047096800,40.6441418,-73.9038769
970.0,360,970.0,Kings County,New York,610.0,2713.0,97000,36047097000,40.64726,-73.907353
972.02,24,972.02,Queens County,New York,767.0,3282.0,97202,36081097202,40.5910232,-73.7800977
972.04,322,972.04,Queens County,New York,848.0,3972.0,97204,36081097204,40.593907,-73.7811283
